USE_RSI,USE_MACD,USE_ADX,USE_SMA,USE_BB,RSI_LEN,RSI_LONG_MIN,RSI_SHORT_MAX,MACD_FAST,MACD_SLOW,MACD_SIGNAL,MACD_MODE,ADX_LEN,ADX_MIN,SMA_FAST,SMA_SLOW,BB_LEN,BB_STD,BB_SQUEEZE_PCTL,total_net,n_trades,win_rate,avg_pnl,profit_factor,sharpe,max_drawdown,cagr,expectancy
True,True,True,True,True,21,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,154550.42814984216,602.0,56.31229235880399,256.72828596319295,1.315890046111,0.05488434883575304,-0.3461936793294405,0.1849510498884388,256.72828596319295
True,True,True,True,True,21,50,50,12,26,9,line_cross,14,25,10,20,20,2.0,,157402.09358207777,600.0,56.166666666666664,262.3368226367963,1.3234961005767698,0.06113720120663943,-0.3461938546792917,0.18692888372903882,262.3368226367963
True,True,True,True,True,21,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,152098.91046969712,602.0,56.14617940199336,252.65599745796862,1.3129724318332576,0.0813649081947658,-0.28584250242415166,0.1832312649602148,252.65599745796862
True,True,True,True,True,21,50,50,12,26,9,line_cross,14,25,10,50,20,2.0,,153880.72719006462,599.0,56.26043405676127,256.8960387146321,1.3173465292752162,0.09242752919238152,-0.2858425086223017,0.1844830497980876,256.8960387146321
True,True,True,True,True,21,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,160054.3208653579,606.0,56.43564356435643,264.1160410319437,1.3276900493803505,0.01227876311121034,-0.28584234435504696,0.18874704086763217,264.1160410319437
True,True,True,True,True,21,50,50,12,26,9,line_cross,14,25,20,50,20,2.0,,159193.46920379763,604.0,56.456953642384114,263.56534636390336,1.3263529927518374,-0.03074744741762878,-0.2858422546920506,0.1881591333131012,263.56534636390336
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,162841.5539823773,598.0,56.35451505016722,272.31029094043026,1.3374082348216119,0.3673337917951447,-0.3505317405443994,0.1906361162373169,272.31029094043026
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,159906.89225026054,596.0,56.04026845637584,268.3001547823163,1.3318026709581086,0.3626427248305714,-0.35986384354835577,0.1886465069602692,268.3001547823163
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,154391.3273595139,602.0,56.31229235880399,256.46399893606963,1.3208487479768625,-0.18833081799881043,-0.28584253859539477,0.1848399893396495,256.46399893606963
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,147275.26840904387,598.0,56.020066889632105,246.2797130586018,1.305859596529911,-0.2207327257238841,-0.2858424023900776,0.17979312961247484,246.2797130586018
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,159482.13518847828,606.0,56.27062706270627,263.17184024501364,1.3305042473434379,-0.2891007156383973,-0.28584272447798703,0.18835651077555116,263.17184024501364
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,152677.84602682648,602.0,55.98006644518272,253.61768442994432,1.3161961562902076,-0.3196691862122423,-0.28584228643233284,0.18363904716775536,253.61768442994432
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,155308.2109025279,597.0,56.44891122278057,260.1477569556581,1.3200032412263596,0.09595218118908813,-0.34619364546018183,0.18547898082418723,260.1477569556581
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,149672.54123425393,594.0,55.892255892255896,251.97397514184163,1.3080986758072477,0.07936260721400192,-0.34619338462656557,0.1815109590298689,251.97397514184163
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,158824.0569518903,596.0,56.208053691275175,266.483317033373,1.332380139732356,0.12132726474877965,-0.2858426446840915,0.18790619527041041,266.483317033373
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,150938.7172300427,593.0,55.98650927487352,254.5340931366656,1.313731661360888,0.07563048693645776,-0.28584218639825876,0.18241096282241287,254.5340931366656
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,161068.65219679405,598.0,56.52173913043478,269.3455722354416,1.3380233601922409,-0.030972279626963365,-0.28584231439185126,0.18943705194829596,269.3455722354416
True,True,True,True,True,21,50,45,12,26,9,hist_above0,14,25,20,50,20,2.0,,156538.23042180008,595.0,56.30252100840336,263.0894628937817,1.3284257796514543,-0.03838567006267477,-0.28584229249064685,0.18633227138974395,263.0894628937817
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,161692.19863261527,599.0,56.26043405676127,269.93689254192867,1.334533424048334,0.36134040170166154,-0.3506397792036196,0.18985978074683496,269.93689254192867
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,20,10,20,20,2.0,,159100.35317820855,595.0,55.96638655462185,267.3955515600144,1.3305944427642578,0.3620055130841796,-0.3599361393684259,0.18809541345370673,267.3955515600144
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,154813.6023840804,602.0,56.31229235880399,257.16545246524987,1.322008740019034,-0.18650640037412733,-0.2858423142421415,0.1851345923901433,257.16545246524987
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,20,10,50,20,2.0,,148761.0717258926,598.0,56.020066889632105,248.76433398978696,1.3083471511787441,-0.21551524118628512,-0.28584229249064685,0.18085996969762985,248.76433398978696
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,159473.75057499862,606.0,56.27062706270627,263.1580042491726,1.3304811932781755,-0.28921567683365873,-0.28584240239378034,0.18835078110950043,263.1580042491726
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,20,20,50,20,2.0,,152380.51782480016,602.0,55.98006644518272,253.12378376212652,1.3150632678238603,-0.3216934375350066,-0.28584226016016634,0.18342974760642905,253.12378376212652
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,156959.32534687905,595.0,56.470588235294116,263.7971854569396,1.3245687894080338,0.1262260709099267,-0.3461935923572124,0.1866233670216335,263.7971854569396
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,25,10,20,20,2.0,,151822.14939459314,593.0,56.155143338954474,256.02386069914525,1.31332796202605,0.09185342959345387,-0.3461936138815002,0.18303596091986063,256.02386069914525
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,154359.5211754163,596.0,56.208053691275175,258.99248519365153,1.3201906872549563,0.07762714585336553,-0.28584229249064685,0.1848177778650939,258.99248519365153
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,25,10,50,20,2.0,,154148.2517103437,592.0,56.08108108108109,260.3855603215265,1.3225546046966177,0.1177735165255929,-0.2858424023900776,0.18467016309660633,260.3855603215265
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,160997.78009256124,597.0,56.44891122278057,269.67802360563024,1.3378873657316601,-0.03669431700140317,-0.28584225642557876,0.18938893522407674,269.67802360563024
True,True,True,True,True,21,50,45,12,26,9,line_cross,14,25,20,50,20,2.0,,161766.9464074111,594.0,56.3973063973064,272.3349266118032,1.3413155348571737,0.0504420436336418,-0.2858425084824658,0.18991038192540022,272.3349266118032
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,152878.40754522814,600.0,56.666666666666664,254.79734590871357,1.3148976763835734,0.6150332408075191,-0.3461935425821029,0.18378007685844522,254.79734590871357
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,20,10,20,20,2.0,,152146.05740573205,597.0,56.28140703517588,254.85101743003693,1.3163043955560676,0.6869925144899468,-0.3461936849759151,0.18326451203560135,254.85101743003693
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,148459.19214624164,602.0,56.31229235880399,246.6099537312984,1.306626919750407,-0.17841695656336168,-0.28584250242415166,0.18064378252387403,246.6099537312984
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,20,10,50,20,2.0,,142068.9783327039,598.0,55.852842809364546,237.57354236238112,1.2932045030709107,-0.19139710429012646,-0.2858425084824658,0.17599826921329154,237.57354236238112
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,155456.23170762783,606.0,56.43564356435643,256.52843516110204,1.3196406158351683,-0.2339499603665808,-0.2858423644853476,0.18558190360338678,256.52843516110204
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,20,20,50,20,2.0,,148573.2736895765,603.0,56.21890547263681,246.39017195617996,1.3038028359156404,-0.2445939196890557,-0.2858423144881228,0.18072551452858332,246.39017195617996
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,133526.3936769417,596.0,56.208053691275175,224.0375732834592,1.2695871267769883,0.17075107710038856,-0.346193365358973,0.1695709482368779,224.0375732834592
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,25,10,20,20,2.0,,131117.99476460333,594.0,55.55555555555556,220.73736492357463,1.2669209077426138,0.29100809566149777,-0.3461936138815002,0.16771136704461354,220.73736492357463
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,142947.41227600205,594.0,56.22895622895623,240.65220921885867,1.2923287166913773,0.24992266172024405,-0.2858425384855467,0.176644854096766,240.65220921885867
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,25,10,50,20,2.0,,135762.93573365873,593.0,56.155143338954474,228.94255604326935,1.2772493976618047,0.18341267765651384,-0.28584259021381847,0.17127871251936755,228.94255604326935
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,161485.99682754633,601.0,56.57237936772047,268.69550220889573,1.3338346121201121,0.31252650648471103,-0.2858425384855467,0.1897201090642877,268.69550220889573
True,True,True,True,True,21,55,50,12,26,9,hist_above0,14,25,20,50,20,2.0,,157368.8100019388,597.0,56.78391959798995,263.59934673691595,1.3257840246839543,0.2784950546795832,-0.2858425086223017,0.1869059375113311,263.59934673691595
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,154331.68677694805,599.0,56.42737896494157,257.6488927828849,1.3182539489913083,0.616278584972717,-0.3461936874024497,0.18479833754546116,257.6488927828849
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,20,10,20,20,2.0,,151589.24730883882,598.0,56.187290969899664,253.49372459672043,1.313334146657137,0.6864227003078295,-0.34619361701875223,0.1828714245683929,253.49372459672043
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,147876.20944957118,603.0,56.550580431177444,245.23417819166033,1.3047049848454746,-0.17884675284085566,-0.2858425602407203,0.1802254670755472,245.23417819166033
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,20,10,50,20,2.0,,140517.80462985343,599.0,56.093489148580964,234.58731991628287,1.289318638954433,-0.19634570732885573,-0.285842150150899,0.1748501253755712,234.58731991628287
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,154742.42533000332,607.0,56.672158154859964,254.92986051071387,1.3165139098801906,-0.23018158730680993,-0.2858421502570445,0.18508497269054947,254.92986051071387
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,20,20,50,20,2.0,,150003.00468199298,602.0,55.98006644518272,249.17442638204815,1.3078643018028502,-0.24137474611760534,-0.28584259663413425,0.18174633700269327,249.17442638204815
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,132008.89278418053,596.0,55.87248322147651,221.49143084594047,1.2654622038804721,0.1459917688072032,-0.3461934307007612,0.16840177085153174,221.49143084594047
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,25,10,20,20,2.0,,131073.85644094908,595.0,55.79831932773109,220.29219569907409,1.265984143825384,0.2961353915903968,-0.34619365346654424,0.1676770843341544,220.29219569907409
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,144353.41887967032,594.0,56.22895622895623,243.0192237031487,1.2960550877245638,0.2553059866959037,-0.28584201239807794,0.17767439836784282,243.0192237031487
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,25,10,50,20,2.0,,143812.24914877396,591.0,56.17597292724196,243.33713899961754,1.2971597998805735,0.24400985359020247,-0.2858421766390477,0.17727890626634468,243.33713899961754
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,160271.91760868946,601.0,56.57237936772047,266.6754036750241,1.331579425432046,0.26339140683742324,-0.2858422842690784,0.1888953101947486,266.6754036750241
True,True,True,True,True,21,55,50,12,26,9,line_cross,14,25,20,50,20,2.0,,162667.95004678442,596.0,56.54362416107382,272.93280209192017,1.3407196189013524,0.3299240271981921,-0.2858424106015933,0.19051909171141412,272.93280209192017
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,10.0,153845.58841015736,594.0,56.3973063973064,258.999307087807,1.3201229974873931,0.6089638572178219,-0.3462326994788176,0.18445845681936346,258.999307087807
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,20,10,20,20,2.0,,149644.54770073033,593.0,56.323777403035415,252.3516824632889,1.3136671169819283,0.6892193440055403,-0.3585686432484034,0.18149100444171418,252.3516824632889
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,20,10,50,20,2.0,10.0,148955.95565115486,594.0,55.55555555555556,250.7676021063213,1.3131081223983876,-0.21066543831969625,-0.2858423442451989,0.18099937996496607,250.7676021063213
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,20,10,50,20,2.0,,143346.2768200391,590.0,55.762711864406775,242.95979122040524,1.3045198503545372,-0.22251996662404402,-0.2858426183855991,0.17693759017351907,242.95979122040524
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,20,20,50,20,2.0,10.0,155938.11574366916,598.0,55.68561872909699,260.76607983891165,1.3260726639563039,-0.3004401936317697,-0.2858421283595254,0.18591651915038887,260.76607983891165
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,20,20,50,20,2.0,,152781.89597068945,594.0,55.72390572390572,257.20857907523475,1.3229955212956879,-0.2816027393779692,-0.28584226016016634,0.18371222772045526,257.20857907523475
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,25,10,20,20,2.0,10.0,136276.643630372,586.0,55.80204778156996,232.55399936923553,1.2821221923359025,0.08252506426326658,-0.3461937866554724,0.17166841100402852,232.55399936923553
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,25,10,20,20,2.0,,135072.27894044569,585.0,55.8974358974359,230.89278451358237,1.2816637615651463,0.1956997721541448,-0.34619386265530294,0.1707532841726742,230.89278451358237
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,25,10,50,20,2.0,10.0,134281.15680517704,583.0,54.54545454545454,230.3278847430138,1.2792171994037302,0.0950997593322854,-0.2858428643542476,0.17014930182015653,230.3278847430138
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,25,10,50,20,2.0,,133973.05671612648,581.0,55.07745266781411,230.590459063901,1.2817341145884533,0.14876417179329662,-0.28584245058356833,0.1699134655670882,230.590459063901
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,25,20,50,20,2.0,10.0,156096.14898794692,584.0,55.3082191780822,267.28792634922416,1.3328731016660413,0.2242658619158135,-0.2858428643542476,0.18602610593480096,267.28792634922416
True,True,True,True,True,21,55,45,12,26,9,hist_above0,14,25,20,50,20,2.0,,154673.3255310376,584.0,55.650684931506845,264.8515848134206,1.3305580427421329,0.24927201500201418,-0.28584212631602596,0.18503678659257727,264.8515848134206
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,20,10,20,20,2.0,10.0,155293.69577560527,593.0,56.155143338954474,261.87807044790094,1.323839153997125,0.610390546035114,-0.3461936947487031,0.1854688845591863,261.87807044790094
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,20,10,20,20,2.0,,148300.07133517548,593.0,56.155143338954474,250.084437327446,1.3112258438890476,0.6862867578778709,-0.3513321954865999,0.18052971377145788,250.084437327446
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,20,10,50,20,2.0,10.0,147958.66326605363,594.0,55.55555555555556,249.08865869705997,1.310361038321155,-0.21613347727882126,-0.28584215642520594,0.18028469703718786,249.08865869705997
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,20,10,50,20,2.0,,142964.21863159304,590.0,55.762711864406775,242.31223496880176,1.3034619260862945,-0.22306297685297943,-0.28584245054987784,0.17665719941287916,242.31223496880176
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,20,20,50,20,2.0,10.0,158414.97522175763,597.0,55.44388609715243,265.35171728937627,1.3332412379260465,-0.2947577589132572,-0.2858421766390477,0.18762563575253388,265.35171728937627
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,20,20,50,20,2.0,,151507.22621511982,593.0,55.4806070826307,255.4927929428665,1.3206808870117361,-0.29316652387706266,-0.2858422925967923,0.18281344001517597,255.4927929428665
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,25,10,20,20,2.0,10.0,133187.57987678616,587.0,55.70698466780238,226.8953660592609,1.2731561630298678,0.036315580692507364,-0.3461936947487031,0.16931064423168318,226.8953660592609
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,25,10,20,20,2.0,,129006.83122779915,587.0,55.5366269165247,219.77313667427453,1.2677603710194982,0.13617090523753791,-0.34619390646730863,0.1660633128000346,219.77313667427453
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,25,10,50,20,2.0,10.0,137237.0841147778,582.0,54.63917525773196,235.8025500253914,1.2877075187901896,0.14256064503100813,-0.2858426085165396,0.1723944717407262,235.8025500253914
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,25,10,50,20,2.0,,134630.52214067185,581.0,55.07745266781411,231.72206908893605,1.2830643306720133,0.13525955691931407,-0.28584237065351026,0.1704163054803558,231.72206908893605
True,True,True,True,True,21,55,45,12,26,9,line_cross,14,25,20,50,20,2.0,10.0,151277.68070864992,585.0,55.21367521367522,258.5943259976922,1.321043372726488,0.126254471959059,-0.28584231449799696,0.1826510531314791,258.5943259976922
